order_date,allocated_node,node_type,state,lat,lng,default_units,mechmax_units,uncap_units,mechmax_delta_units,uncap_delta_units,default_throughput,mechmax_throughput,default_tp_scaled,mechmax_tp_scaled,uncap_throughput,default_maxcap,mechmax_maxcap,uncap_maxcap,default_promise_miss_ol,mechmax_promise_miss_ol,uncap_promise_miss_ol,default_ol,mechmax_ol,uncap_ol,p_default_promise_miss_ol,p_mechmax_promise_miss_ol,p_uncap_promise_miss_ol
2022-05-16,2483,STR,KY,39.088746,-84.477503,1047,968,968,-79,-79,150.3694581,38.83064516,15,4,0.096700097,812,2480,999999,285,405,401,894,825,824,0.318791946,0.490909091,0.486650485
2022-05-16,2494,STR,TX,29.60213,-95.26457,933,545,610,-388,-323,77.63358779,27.06467662,8,3,0.060900061,1310,2010,999999,184,120,134,762,448,505,0.241469816,0.267857143,0.265346535
2022-05-16,250,STR,CA,33.702755,-117.886981,811,803,817,-8,6,153.7648613,39.85074627,15,4,0.081500082,757,2010,999999,137,223,226,604,631,641,0.226821192,0.35340729,0.352574103
2022-05-16,2609,STR,UT,40.7139,-112.0234,1138,923,918,-215,-220,105.8139535,31.36054422,11,3,0.091700092,1204,2940,999999,256,223,223,890,743,736,0.287640449,0.30013459,0.30298913
2022-05-16,2780,STR,WI,43.034218,-88.071795,1208,829,761,-379,-447,109.8639456,31.49425287,11,3,0.075400075,1176,2610,999999,222,163,152,982,669,628,0.226069246,0.243647235,0.242038217
2022-05-16,2829,STR,CA,37.788701,-122.280262,951,508,530,-443,-421,84.60304731,19.65116279,8,2,0.052700053,1247,2580,999999,81,44,50,770,415,431,0.105194805,0.106024096,0.116009281
2022-05-16,3363,STR,MA,42.299241,-71.062748,340,204,301,-136,-39,166.6666667,25.125,17,3,0.02980003,294,800,999999,42,46,58,273,155,233,0.153846154,0.296774194,0.248927039
2022-05-16,360,STR,MN,44.791154,-93.205846,1075,1241,1221,166,146,148.5254692,69.27374302,15,7,0.121900122,746,1790,999999,284,440,440,897,1024,1012,0.316610925,0.4296875,0.434782609
2022-05-16,52,STR,MN,44.949951,-93.236742,0,616,802,616,802,0,24.7983871,0,2,0.07990008,0,2480,999999,0,233,325,0,439,583,#DIV/0!,0.530751708,0.557461407
2022-05-16,607,STR,WA,47.044627,-122.937368,279,209,272,-70,-7,151.0588235,20.19417476,15,2,0.027100027,425,1030,999999,17,30,47,237,173,218,0.071729958,0.173410405,0.21559633
2022-05-16,618,STR,CO,38.303164,-104.606076,377,273,271,-104,-106,52.48933144,9.468085106,5,1,0.026500027,703,2820,999999,76,60,60,322,235,233,0.236024845,0.255319149,0.25751073
2022-05-16,690,STR,FL,27.013497,-82.142729,452,414,462,-38,10,152.1484375,22.39130435,15,2,0.046000046,512,1840,999999,71,132,142,331,300,338,0.214501511,0.44,0.420118343
2022-05-16,739,STR,CO,38.792999,-104.801542,299,290,361,-9,62,133.0409357,25.80357143,13,3,0.036000036,342,1120,999999,30,43,60,247,256,314,0.12145749,0.16796875,0.191082803
2022-05-16,816,STR,FL,27.23659,-80.271472,907,603,592,-304,-315,90.01572327,20.16835017,9,2,0.058800059,1272,2970,999999,278,250,248,727,480,475,0.382393398,0.520833333,0.522105263
2022-05-16,827,STR,CA,38.361305,-121.961849,649,400,491,-249,-158,109.5371669,20.41025641,11,2,0.048900049,713,1950,999999,58,63,74,506,309,391,0.114624506,0.203883495,0.189258312
2022-05-16,838,STR,IL,41.859336,-88.140105,312,812,906,500,594,199.3442623,79.50980392,20,8,0.09010009,305,1020,999999,33,154,163,229,629,686,0.144104803,0.244833068,0.237609329
2022-05-16,849,STR,TX,31.783152,-106.414718,507,444,443,-63,-64,44.93783304,14.33656958,4,1,0.044200044,1126,3090,999999,137,123,122,449,391,390,0.305122494,0.314578005,0.312820513
2022-05-16,85,STR,ND,48.207108,-101.313391,494,367,379,-127,-115,74.15307403,22.875,7,2,0.037800038,797,1600,999999,112,91,95,390,282,296,0.287179487,0.322695035,0.320945946
2022-05-16,904,STR,MN,47.20955,-93.5272,654,1051,1045,397,391,199.3852459,42.85714286,20,4,0.104400104,488,2450,999999,33,158,160,514,819,813,0.064202335,0.192918193,0.196801968
2022-05-16,915,STR,WA,47.656051,-117.219974,1159,958,935,-201,-224,104.6010065,29.90625,10,3,0.093400093,1391,3200,999999,312,272,264,966,788,771,0.322981366,0.345177665,0.342412451
2022-05-16,926,STR,IL,41.46953,-90.525002,960,676,727,-284,-233,110.6652587,37.23756906,11,4,0.072500073,947,1810,999999,103,100,110,747,515,559,0.137884873,0.194174757,0.196779964
2022-05-16,937,STR,CA,38.417042,-122.709582,914,593,529,-321,-385,87.58333333,18.5,9,2,0.052800053,1200,3200,999999,83,76,66,743,478,440,0.111709287,0.158995816,0.15
2022-05-16,9435,DC,TX,32.44639,-97.0406,25072,27559,27301,2487,2229,155.7772418,2.755802756,16,0,2.73000273,31927,999999,999999,10480,14282,14182,22632,24833,24592,0.463061152,0.575121814,0.576691607
2022-05-16,9479,DC,CA,34.045929,-117.568417,7228,6758,6756,-470,-472,112.3969513,0.675700676,11,0,0.675500676,6429,999999,999999,1808,1850,1850,5907,5509,5508,0.306077535,0.335814122,0.335875091
2022-05-16,959,STR,TN,36.586754,-87.292082,1107,883,853,-224,-254,106.1719324,28.72964169,11,3,0.085200085,1361,3070,999999,209,191,187,887,711,673,0.235625705,0.268635724,0.277860327
2022-05-16,96,STR,TX,30.233362,-97.792106,494,392,533,-102,39,119.1829485,39,12,4,0.053100053,563,1000,999999,64,69,96,400,315,427,0.16,0.219047619,0.224824356
2022-05-17,1032,STR,TX,32.913092,-96.961901,586,643,628,57,42,120.9106239,22.52631579,12,2,0.062600063,593,2850,999999,108,147,153,431,453,465,0.250580046,0.324503311,0.329032258
2022-05-17,1043,STR,MD,39.521077,-76.17799,1507,1262,1184,-245,-323,199.8976459,39.40625,20,4,0.118300118,977,3200,999999,142,225,206,1168,977,917,0.121575342,0.230296827,0.224645583
2022-05-17,1054,STR,CA,37.636877,-122.416424,1241,921,884,-320,-357,114.0781108,28.75,11,3,0.088300088,1101,3200,999999,163,161,154,1004,759,739,0.162350598,0.212121212,0.208389716
2022-05-17,1076,STR,VA,38.833904,-77.050005,126,387,502,261,376,199.1935484,24.125,20,2,0.05010005,124,1600,999999,23,61,76,97,275,359,0.237113402,0.221818182,0.211699164
2022-05-17,1098,STR,CA,38.671608,-121.153284,567,659,699,92,132,174.6305419,64.21568627,17,6,0.06980007,406,1020,999999,68,163,169,464,565,590,0.146551724,0.288495575,0.286440678
2022-05-17,1131,STR,FL,27.846105,-82.644125,418,413,473,-5,55,157.3529412,35.12820513,16,4,0.047100047,408,1170,999999,117,186,206,355,356,405,0.329577465,0.52247191,0.508641975
2022-05-17,1153,STR,NJ,40.058814,-74.150328,915,1851,1877,936,962,199.4011976,62.89655172,20,6,0.185000185,668,2900,999999,150,537,537,726,1417,1430,0.20661157,0.378969654,0.375524476
2022-05-17,1164,STR,GA,33.852078,-84.602475,967,718,720,-249,-247,109.439528,24.55479452,11,2,0.071900072,1017,2920,999999,158,164,168,754,556,540,0.209549072,0.294964029,0.311111111
2022-05-17,1175,STR,NJ,40.889623,-74.271414,1001,3005,3111,2004,2110,199.6625422,104.2708333,20,10,0.311000311,889,2880,999999,161,1098,1134,816,2360,2443,0.197303922,0.465254237,0.464183381
2022-05-17,1186,STR,NH,42.764475,-71.215039,366,675,674,309,308,199.1097923,35.42105263,20,4,0.067200067,337,1900,999999,30,313,306,312,547,546,0.096153846,0.572212066,0.56043956
2022-05-17,1197,STR,GA,33.851828,-84.358821,1300,890,837,-410,-463,110.0072516,26.35014837,11,3,0.083400083,1379,3370,999999,235,195,194,1067,741,696,0.220243674,0.263157895,0.278735632
2022-05-17,1230,STR,ID,43.661723,-116.352417,230,294,310,64,80,119.1721133,25.70175439,12,3,0.030900031,459,1140,999999,36,40,46,165,217,233,0.218181818,0.184331797,0.197424893
2022-05-17,1241,STR,MO,38.777548,-90.696666,493,433,486,-60,-7,111.4478114,21.81818182,11,2,0.048500049,594,1980,999999,61,76,88,383,342,389,0.15926893,0.222222222,0.22622108
2022-05-17,1252,STR,OH,39.633188,-84.214062,592,741,766,149,174,163.1262525,36.40394089,16,4,0.076400076,499,2030,999999,86,127,128,475,588,603,0.181052632,0.215986395,0.212271973
2022-05-17,1274,STR,AL,30.603217,-87.896507,741,624,603,-117,-138,114.9934811,23.24626866,11,2,0.06020006,767,2680,999999,130,148,144,565,483,470,0.230088496,0.306418219,0.306382979
2022-05-17,1285,STR,MI,42.235442,-83.677315,860,710,692,-150,-168,121.4659686,24.87719298,12,2,0.069100069,955,2850,999999,82,102,100,681,543,528,0.12041116,0.187845304,0.189393939
2022-05-17,1296,STR,NY,41.452284,-74.369057,1085,1512,1193,427,108,183.8917526,31.47916667,18,3,0.119200119,776,4800,999999,85,163,141,870,1208,978,0.097701149,0.134933775,0.144171779
2022-05-17,1340,STR,CA,33.925134,-118.107045,457,520,628,63,171,176.6260163,27.24867725,18,3,0.062700063,492,1890,999999,43,77,89,341,398,467,0.126099707,0.193467337,0.190578158
2022-05-17,1351,STR,MN,44.063197,-92.502995,1252,1717,1713,465,461,198.8620199,53.5625,20,5,0.171200171,703,3200,999999,191,474,480,953,1342,1342,0.200419727,0.353204173,0.357675112
2022-05-17,1373,STR,CT,41.55254,-72.815454,1329,1441,1462,112,133,174.6031746,53.90977444,17,5,0.145500146,1134,2660,999999,114,267,264,1008,1101,1111,0.113095238,0.242506812,0.237623762
2022-05-17,1384,STR,CA,35.385275,-119.102815,828,702,646,-126,-182,111.9553073,21.60493827,11,2,0.064400064,895,3240,999999,120,139,132,642,548,509,0.186915888,0.253649635,0.259332024
2022-05-17,1395,STR,TX,33.011846,-96.971203,1543,1543,1505,0,-38,125.7990868,30.19607843,13,3,0.15040015,1314,5100,999999,463,575,567,1311,1312,1279,0.353165523,0.438262195,0.44331509
2022-05-17,1450,STR,LA,29.611226,-90.756986,410,367,405,-43,-5,110.7266436,18.76923077,11,2,0.04040004,578,1950,999999,72,75,83,324,298,321,0.222222222,0.251677852,0.258566978
2022-05-17,1461,STR,GA,33.46739,-84.216511,2113,1407,1276,-706,-837,108.9385475,29.27083333,11,3,0.127400127,2148,4800,999999,519,457,444,1767,1143,1038,0.293718166,0.399825022,0.427745665
2022-05-17,1472,STR,CA,37.607973,-122.063005,1089,1502,1477,413,388,170.9337349,93.8125,17,9,0.147600148,664,1600,999999,163,383,379,863,1181,1163,0.188876014,0.324301439,0.325881341
2022-05-17,1483,STR,WI,44.465351,-87.985999,400,245,283,-155,-117,105.0997783,22.40740741,11,2,0.028000028,451,1080,999999,45,39,45,340,212,244,0.132352941,0.183962264,0.18442623
2022-05-17,152,STR,WI,42.698895,-87.843716,993,711,712,-282,-281,118.4615385,25.63176895,12,3,0.071100071,910,2770,999999,167,146,147,835,593,587,0.2,0.246205734,0.250425894
2022-05-17,1780,STR,GA,34.085767,-84.545933,1665,1294,912,-371,-753,100.8995173,13.46875,10,1,0.091100091,4558,9600,999999,283,329,223,1315,1015,715,0.215209125,0.324137931,0.311888112
2022-05-17,1791,STR,IA,41.647194,-93.767294,1292,973,925,-319,-367,107.8233927,30.34375,11,3,0.092300092,1291,3200,999999,272,239,236,1023,760,725,0.265884653,0.314473684,0.325517241
2022-05-17,1829,STR,SC,32.935508,-80.036232,0,541,661,541,661,0,48.21428571,0,5,0.066000066,0,1120,999999,0,176,196,0,404,494,#DIV/0!,0.435643564,0.396761134
2022-05-17,1890,STR,MD,38.968075,-76.955453,948,1479,1488,531,540,199.6779388,80.76502732,20,8,0.148700149,621,1830,999999,195,772,779,790,1260,1265,0.246835443,0.612698413,0.615810277
2022-05-17,1917,STR,NJ,39.968399,-74.914433,1435,1319,1328,-116,-107,156.4082886,40.90625,16,4,0.132500133,1303,3200,999999,188,303,297,1179,1090,1090,0.159457167,0.277981651,0.272477064
2022-05-17,1928,STR,CO,39.886453,-105.078379,782,650,617,-132,-165,104.4083527,22.77192982,10,2,0.061600062,862,2850,999999,171,150,143,612,494,471,0.279411765,0.303643725,0.303609342
2022-05-17,2022,STR,FL,26.047983,-80.249459,1052,915,898,-137,-154,124.5833333,28.34375,12,3,0.089000089,960,3200,999999,336,431,428,828,735,727,0.405797101,0.586394558,0.58872077
2022-05-17,2033,STR,MI,42.285239,-83.206598,579,1062,1147,483,568,196.4200477,106,20,11,0.114600115,419,1000,999999,105,411,449,507,924,993,0.207100592,0.444805195,0.452165156
2022-05-17,2055,STR,MS,31.323514,-89.385061,435,381,391,-54,-44,107.0500928,19.13705584,11,2,0.039000039,539,1970,999999,64,82,93,364,302,315,0.175824176,0.271523179,0.295238095
2022-05-17,2066,STR,TX,29.968063,-95.531155,673,569,605,-104,-68,111.875,56.8,11,6,0.06000006,640,1000,999999,111,121,125,516,434,457,0.215116279,0.278801843,0.273522976
2022-05-17,2077,STR,PA,40.535463,-80.067772,433,505,523,72,90,122.4872232,21,12,2,0.052200052,587,2400,999999,42,66,71,358,387,419,0.117318436,0.170542636,0.169451074
2022-05-17,2088,STR,CA,37.339164,-121.905016,1552,971,804,-581,-748,105.2980132,19.5959596,11,2,0.08010008,1510,4950,999999,182,163,130,1247,760,660,0.145950281,0.214473684,0.196969697
2022-05-17,2099,STR,PA,40.195509,-77.157597,882,1143,1225,261,343,194.7704082,64.15730337,19,6,0.122400122,784,1780,999999,85,210,211,665,906,962,0.127819549,0.231788079,0.219334719
2022-05-17,2121,STR,GA,33.985,-84.42961,1497,883,818,-614,-679,105.9563203,25.71847507,11,3,0.081200081,1511,3410,999999,282,224,212,1195,719,661,0.235983264,0.311543811,0.320726172
2022-05-17,2132,STR,NC,35.1004,-80.985799,1596,1373,1289,-223,-307,135.8461538,28.58333333,14,3,0.128800129,1300,4800,999999,337,408,385,1230,1041,973,0.27398374,0.391930836,0.395683453
2022-05-17,2143,STR,CA,34.19164,-118.603,2799,946,961,-1853,-1838,0.27980056,59.0625,0,6,0.096000096,999998,1600,999999,317,147,150,2222,736,750,0.142664266,0.199728261,0.2
2022-05-17,2165,STR,CA,33.13671,-117.228517,648,713,589,65,-59,122.6779252,22.125,12,2,0.058800059,829,3200,999999,58,94,75,480,517,433,0.120833333,0.181818182,0.173210162
2022-05-17,2176,STR,AZ,33.430441,-111.905248,680,663,680,-17,0,136.5203762,30,14,3,0.067700068,638,2200,999999,144,192,195,529,527,536,0.27221172,0.364326376,0.36380597
2022-05-17,2253,STR,NY,43.970236,-75.962716,501,317,308,-184,-193,112.4352332,9.347181009,11,1,0.030600031,965,3370,999999,68,63,64,373,246,238,0.18230563,0.256097561,0.268907563
2022-05-17,2264,STR,FL,28.521262,-81.584843,897,773,821,-124,-76,160.2484472,43.27683616,16,4,0.081400081,644,1770,999999,190,284,295,667,591,607,0.284857571,0.480541455,0.485996705
2022-05-17,2275,STR,CA,33.879653,-118.218942,637,872,917,235,280,199.3589744,82.57142857,20,8,0.091200091,468,1050,999999,83,228,231,513,677,703,0.161793372,0.336779911,0.32859175
2022-05-17,2297,STR,VA,38.9635,-78.1924,1007,842,854,-165,-153,124.6823956,30.43478261,12,3,0.085200085,1102,2760,999999,115,156,165,797,668,685,0.144291092,0.233532934,0.240875912
2022-05-17,2330,STR,IL,38.526186,-90.032675,637,666,718,29,81,134.6516008,36.14130435,13,4,0.071700072,531,1840,999999,120,198,203,511,535,569,0.234833659,0.370093458,0.356766257
2022-05-17,2341,STR,AZ,33.580184,-112.152971,5,50,50,45,45,175,4.336283186,18,0,0.004900005,4,1130,999999,2,11,11,5,36,36,0.4,0.305555556,0.305555556
2022-05-17,2385,STR,PA,40.537955,-79.837073,1389,1024,893,-365,-496,137.994723,21.13636364,14,2,0.089200089,1137,4840,999999,210,284,258,1133,841,731,0.185348632,0.337693222,0.352941176
2022-05-17,2396,STR,VA,36.75582,-76.009786,794,588,601,-206,-193,112.8083491,20.74204947,11,2,0.06000006,1054,2830,999999,160,152,155,671,511,518,0.238450075,0.297455969,0.299227799
2022-05-17,2440,STR,IN,41.076805,-85.20336,705,761,768,56,63,190.023753,65.56521739,19,7,0.076100076,421,1150,999999,91,172,177,547,617,623,0.166361974,0.278768233,0.284109149
2022-05-17,2451,STR,NY,40.757285,-73.83417,272,1156,967,884,695,197.188755,24.0625,20,2,0.096600097,249,4800,999999,14,168,150,214,894,744,0.065420561,0.187919463,0.201612903
2022-05-17,2462,STR,CA,34.273194,-118.797049,844,1744,1692,900,848,199.7264022,61.15789474,20,6,0.169100169,731,2850,999999,98,454,449,655,1319,1286,0.149618321,0.344200152,0.349144635
2022-05-17,2473,STR,KY,38.25864,-85.6421,904,687,749,-217,-155,127.7922078,37.64044944,13,4,0.073200073,770,1780,999999,137,158,165,727,547,589,0.188445667,0.288848263,0.280135823
2022-05-17,2495,STR,TX,30.467371,-97.598124,800,775,740,-25,-60,134.7826087,25.71428571,13,3,0.073900074,644,3010,999999,162,227,223,654,617,595,0.247706422,0.367909238,0.374789916
2022-05-17,251,STR,AZ,33.394166,-111.785987,480,509,525,29,45,149.4318182,25.60606061,15,3,0.052300052,352,1980,999999,82,141,139,348,380,385,0.235632184,0.371052632,0.361038961
2022-05-17,2550,STR,TX,33.009179,-96.593495,1554,1000,1003,-554,-551,104.0445487,31.15625,10,3,0.1000001,1706,3200,999999,350,279,281,1220,769,773,0.286885246,0.362808843,0.363518758
2022-05-17,2572,STR,TX,32.81346,-96.6216,1557,1248,1218,-309,-339,106.4975248,25.97916667,11,3,0.121600122,1616,4800,999999,376,362,351,1309,1042,1017,0.28724217,0.347408829,0.345132743
2022-05-17,2693,STR,MA,42.22142,-71.021844,1065,809,742,-256,-323,190.6370656,16.83333333,19,2,0.074100074,1036,4800,999999,166,349,339,877,649,597,0.189281642,0.537750385,0.567839196
2022-05-17,273,STR,CA,37.687154,-120.995583,687,519,556,-168,-131,124.964539,26.56410256,12,3,0.055500056,705,1950,999999,38,49,61,512,414,450,0.07421875,0.118357488,0.135555556
2022-05-17,2770,STR,VA,36.844625,-76.133441,553,802,860,249,307,199.577167,48.54545455,20,5,0.085900086,473,1650,999999,90,382,383,492,689,713,0.182926829,0.554426705,0.5371669
2022-05-17,2781,STR,IL,41.877739,-87.654667,2257,1570,1449,-687,-808,115.3456221,32.6875,12,3,0.144800145,2170,4800,999999,381,360,344,1852,1261,1160,0.205723542,0.285487708,0.296551724
2022-05-17,361,STR,MI,42.66339,-84.54388,750,711,704,-39,-46,134.6647646,25.44802867,13,3,0.07030007,701,2790,999999,103,122,123,607,590,580,0.169686985,0.206779661,0.212068966
2022-05-17,608,STR,OR,44.938881,-122.986751,361,951,955,590,594,199.3464052,83.24561404,20,8,0.095300095,306,1140,999999,37,345,348,270,739,744,0.137037037,0.466847091,0.467741935
2022-05-17,619,STR,MN,45.056743,-93.144848,843,850,853,7,10,120.9573092,26.44859813,12,3,0.084700085,773,3210,999999,170,221,222,651,661,646,0.261136713,0.334341906,0.343653251
2022-05-17,680,STR,NV,36.065059,-115.047712,443,470,478,27,35,131.1435523,24.05128205,13,2,0.046500047,411,1950,999999,62,106,115,346,337,342,0.179190751,0.314540059,0.33625731
2022-05-17,75,STR,TX,29.735533,-95.568335,540,579,622,39,82,145.7264957,50.17391304,15,5,0.062000062,468,1150,999999,106,150,156,399,436,466,0.26566416,0.344036697,0.334763948
2022-05-17,806,STR,WI,44.524443,-89.522728,684,910,923,226,239,170.9122203,87.11538462,17,9,0.091900092,581,1040,999999,103,227,222,505,704,709,0.203960396,0.322443182,0.313117066
2022-05-17,817,STR,FL,27.432646,-82.577904,305,303,271,-2,-34,106.5420561,6.291666667,11,1,0.027000027,428,4800,999999,52,94,80,246,241,220,0.211382114,0.390041494,0.363636364
2022-05-17,828,STR,CA,37.700855,-121.746435,618,719,754,101,136,164.75,80.56179775,16,8,0.075200075,400,890,999999,100,141,152,466,561,586,0.214592275,0.251336898,0.259385666
2022-05-17,839,STR,IL,41.851976,-88.34214,774,758,738,-16,-36,136.0060514,23.58255452,14,2,0.073700074,661,3210,999999,99,143,132,645,628,595,0.153488372,0.227707006,0.221848739
2022-05-17,86,STR,IA,42.490219,-90.721855,885,848,880,-37,-5,138.7784091,52.22222222,14,5,0.087800088,704,1620,999999,146,211,223,677,649,678,0.215657312,0.325115562,0.328908555
2022-05-17,905,STR,KS,38.784452,-97.609537,353,414,474,61,121,140,21.97860963,14,2,0.047100047,345,1870,999999,78,93,110,309,358,406,0.252427184,0.259776536,0.270935961
2022-05-17,9117,DC,NJ,39.78992,-75.34374,19053,15540,14769,-3513,-4284,101.9490185,1.553901554,10,0,1.476801477,21498,999999,999999,2955,3014,2968,15792,12884,12269,0.187120061,0.233933561,0.241910506
2022-05-17,938,STR,CA,37.69382,-121.063121,432,960,969,528,537,198.820059,86.3963964,20,9,0.096800097,339,1110,999999,55,244,247,346,785,794,0.158959538,0.310828025,0.311083123
2022-05-17,949,STR,CA,37.761771,-121.964153,1193,813,797,-380,-396,111.33829,32.67206478,11,3,0.07960008,1076,2470,999999,186,162,156,968,674,660,0.19214876,0.240356083,0.236363636
2022-05-18,1000,STR,MD,39.566736,-76.974265,1017,1055,964,38,-53,132.4298161,31.46706587,13,3,0.096000096,1033,3340,999999,172,174,160,775,815,764,0.221935484,0.213496933,0.209424084
2022-05-18,1011,STR,NY,42.99466,-78.6985,600,556,640,-44,40,174.7395833,34.6875,17,3,0.063900064,384,1600,999999,143,217,229,466,439,472,0.306866953,0.494305239,0.485169492
2022-05-18,1022,STR,NC,35.578601,-77.383195,238,272,365,34,127,122.8116711,23.36206897,12,2,0.036400036,377,1160,999999,63,74,102,208,241,312,0.302884615,0.307053942,0.326923077
2022-05-18,1033,STR,CA,34.06949,-117.977457,1080,1126,1126,46,46,171.7146433,58.59375,17,6,0.112500113,799,1920,999999,179,255,247,817,880,887,0.219094247,0.289772727,0.278466742
2022-05-18,1044,STR,MD,39.196971,-76.813483,1492,1271,1255,-221,-237,170.7506471,34.9862259,17,3,0.125400125,1159,3630,999999,282,433,431,1192,1007,1000,0.236577181,0.42999007,0.431
2022-05-18,1055,STR,NJ,40.55146,-74.3327,0,1723,1498,1723,1498,0,34.48897796,0,3,0.14960015,0,4990,999999,0,517,482,0,1302,1173,#DIV/0!,0.397081413,0.410912191
2022-05-18,1066,STR,TX,30.4791,-97.6694,300,764,779,464,479,199.6515679,65.65217391,20,7,0.077000077,287,1150,999999,60,241,243,257,648,657,0.233463035,0.37191358,0.369863014
